<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURPLN,D,20160422,000000,4.32121,4.37353,4.31591,4.3636,0,0
EURPLN,D,20160425,000000,4.36376,4.42721,4.36129,4.4102,0,0
EURPLN,D,20160426,000000,4.4101,4.41521,4.36902,4.37397,0,0
EURPLN,D,20160427,000000,4.37388,4.41053,4.37065,4.3849,0,0
EURPLN,D,20160428,000000,4.38496,4.40365,4.37984,4.39726,0,0
EURPLN,D,20160429,000000,4.39726,4.41232,4.36679,4.3732,0,0
EURPLN,D,20160502,000000,4.37612,4.39315,4.36747,4.37999,0,0
EURPLN,D,20160503,000000,4.37997,4.40562,4.36754,4.39264,0,0
EURPLN,D,20160504,000000,4.39277,4.407,4.39126,4.40154,0,0
EURPLN,D,20160505,000000,4.40091,4.43035,4.39008,4.40529,0,0
EURPLN,D,20160506,000000,4.40546,4.43658,4.40285,4.43284,0,0
EURPLN,D,20160509,000000,4.43195,4.43376,4.40555,4.4324,0,0
EURPLN,D,20160510,000000,4.4324,4.43324,4.40827,4.41787,0,0
EURPLN,D,20160511,000000,4.41804,4.43007,4.41644,4.42564,0,0
EURPLN,D,20160512,000000,4.42533,4.43548,4.40781,4.41406,0,0
EURPLN,D,20160513,000000,4.41386,4.4207,4.38674,4.41173,0,0
EURPLN,D,20160516,000000,4.38638,4.39037,4.35788,4.37118,0,0
EURPLN,D,20160517,000000,4.37123,4.37469,4.3559,4.37038,0,0
EURPLN,D,20160518,000000,4.37031,4.40386,4.36817,4.39674,0,0
EURPLN,D,20160519,000000,4.39679,4.41713,4.39111,4.41161,0,0
EURPLN,D,20160520,000000,4.41161,4.42743,4.40817,4.41542,0,0
EURPLN,D,20160523,000000,4.4182,4.44877,4.41209,4.44423,0,0
EURPLN,D,20160524,000000,4.44424,4.45704,4.4212,4.42696,0,0
EURPLN,D,20160525,000000,4.42599,4.42834,4.40221,4.40693,0,0
EURPLN,D,20160526,000000,4.40698,4.42153,4.3957,4.40795,0,0
EURPLN,D,20160527,000000,4.4079,4.41274,4.3839,4.38639,0,0
EURPLN,D,20160530,000000,4.38853,4.401,4.38669,4.39392,0,0
EURPLN,D,20160531,000000,4.39525,4.39941,4.37674,4.38625,0,0
EURPLN,D,20160601,000000,4.38625,4.39877,4.38314,4.38447,0,0
EURPLN,D,20160602,000000,4.38459,4.39876,4.38165,4.38516,0,0
EURPLN,D,20160603,000000,4.38545,4.40352,4.37489,4.38616,0,0
EURPLN,D,20160606,000000,4.38284,4.39644,4.35357,4.35692,0,0
EURPLN,D,20160607,000000,4.35692,4.35979,4.34117,4.35341,0,0
EURPLN,D,20160608,000000,4.35351,4.3564,4.31467,4.3213,0,0
EURPLN,D,20160609,000000,4.32152,4.3404,4.31918,4.33559,0,0
EURPLN,D,20160610,000000,4.33539,4.37816,4.33413,4.37514,0,0
EURPLN,D,20160613,000000,4.36911,4.41806,4.36653,4.41284,0,0
EURPLN,D,20160614,000000,4.41279,4.44364,4.41143,4.43063,0,0
EURPLN,D,20160615,000000,4.43062,4.43647,4.40532,4.42666,0,0
EURPLN,D,20160616,000000,4.42676,4.45646,4.40299,4.42723,0,0
EURPLN,D,20160617,000000,4.42728,4.44843,4.41017,4.42015,0,0
EURPLN,D,20160620,000000,4.42159,4.42222,4.38067,4.38815,0,0
EURPLN,D,20160621,000000,4.38833,4.42713,4.3807,4.3993,0,0
EURPLN,D,20160622,000000,4.3993,4.40762,4.36731,4.3714,0,0
EURPLN,D,20160623,000000,4.37134,4.38705,4.32241,4.33946,0,0
EURPLN,D,20160624,000000,4.33941,4.52995,4.32471,4.4496,0,0
EURPLN,D,20160627,000000,4.44593,4.47096,4.41076,4.46282,0,0
EURPLN,D,20160628,000000,4.46326,4.47197,4.41956,4.42726,0,0
EURPLN,D,20160629,000000,4.42697,4.43606,4.40871,4.42188,0,0
EURPLN,D,20160630,000000,4.42157,4.44118,4.36494,4.37276,0,0
EURPLN,D,20160701,000000,4.37267,4.41795,4.37015,4.41143,0,0
EURPLN,D,20160704,000000,4.41071,4.43872,4.3994,4.43622,0,0
EURPLN,D,20160705,000000,4.4363,4.45647,4.43518,4.43963,0,0
EURPLN,D,20160706,000000,4.43948,4.45667,4.43243,4.44127,0,0
EURPLN,D,20160707,000000,4.4412,4.44619,4.42128,4.42725,0,0
EURPLN,D,20160708,000000,4.42727,4.43667,4.40953,4.41266,0,0
EURPLN,D,20160711,000000,4.41124,4.43347,4.40744,4.42616,0,0
EURPLN,D,20160712,000000,4.42701,4.42977,4.39231,4.39508,0,0
EURPLN,D,20160713,000000,4.39508,4.41613,4.39508,4.40627,0,0
EURPLN,D,20160714,000000,4.40612,4.41789,4.38996,4.40877,0,0
EURPLN,D,20160715,000000,4.40892,4.41746,4.40761,4.41039,0,0
EURPLN,D,20160718,000000,4.42286,4.4238,4.36728,4.36958,0,0
EURPLN,D,20160719,000000,4.36996,4.39074,4.36701,4.38055,0,0
EURPLN,D,20160720,000000,4.38149,4.38419,4.36497,4.37036,0,0
EURPLN,D,20160721,000000,4.37041,4.37242,4.35418,4.35944,0,0
EURPLN,D,20160722,000000,4.35983,4.36892,4.35112,4.358,0,0
EURPLN,D,20160725,000000,4.36386,4.36833,4.35428,4.36063,0,0
EURPLN,D,20160726,000000,4.36089,4.37116,4.35383,4.36005,0,0
EURPLN,D,20160727,000000,4.36051,4.38083,4.35827,4.36982,0,0
EURPLN,D,20160728,000000,4.36982,4.38221,4.35787,4.36387,0,0
EURPLN,D,20160729,000000,4.36348,4.37594,4.35239,4.35588,0,0
EURPLN,D,20160801,000000,4.35823,4.36299,4.35065,4.35998,0,0
EURPLN,D,20160802,000000,4.35954,4.36353,4.32101,4.32466,0,0
EURPLN,D,20160803,000000,4.32494,4.32685,4.2765,4.28017,0,0
EURPLN,D,20160804,000000,4.28024,4.3034,4.28008,4.28748,0,0
EURPLN,D,20160805,000000,4.28748,4.29845,4.26537,4.27974,0,0
EURPLN,D,20160808,000000,4.2814,4.29116,4.26402,4.27144,0,0
EURPLN,D,20160809,000000,4.27154,4.27192,4.25843,4.26193,0,0
EURPLN,D,20160810,000000,4.26106,4.27051,4.25894,4.26479,0,0
EURPLN,D,20160811,000000,4.26479,4.26966,4.25585,4.26275,0,0
EURPLN,D,20160812,000000,4.26248,4.27432,4.25605,4.27301,0,0
EURPLN,D,20160815,000000,4.26844,4.27807,4.26177,4.26913,0,0
EURPLN,D,20160816,000000,4.26885,4.28125,4.25623,4.27341,0,0
EURPLN,D,20160817,000000,4.27351,4.30234,4.27173,4.28965,0,0
EURPLN,D,20160818,000000,4.28951,4.29906,4.28013,4.29086,0,0
EURPLN,D,20160819,000000,4.29081,4.31652,4.28692,4.31438,0,0
EURPLN,D,20160822,000000,4.30879,4.31575,4.29924,4.31013,0,0
EURPLN,D,20160823,000000,4.30959,4.31499,4.29515,4.30972,0,0
EURPLN,D,20160824,000000,4.30972,4.31343,4.29995,4.30908,0,0
EURPLN,D,20160825,000000,4.309,4.33524,4.3015,4.33268,0,0
EURPLN,D,20160826,000000,4.33274,4.33597,4.30743,4.33057,0,0
EURPLN,D,20160829,000000,4.32613,4.34725,4.3176,4.34347,0,0
EURPLN,D,20160830,000000,4.34341,4.36539,4.335,4.35837,0,0
EURPLN,D,20160831,000000,4.35837,4.36895,4.34598,4.36284,0,0
EURPLN,D,20160901,000000,4.36284,4.37821,4.35443,4.36106,0,0
EURPLN,D,20160902,000000,4.36062,4.40382,4.35669,4.36619,0,0
EURPLN,D,20160905,000000,4.37012,4.37052,4.33804,4.34191,0,0
EURPLN,D,20160906,000000,4.34192,4.34666,4.33014,4.33348,0,0
EURPLN,D,20160907,000000,4.33345,4.33619,4.31743,4.3198,0,0
EURPLN,D,20160908,000000,4.31997,4.3283,4.3052,4.32669,0,0
EURPLN,D,20160909,000000,4.32664,4.34549,4.32277,4.33888,0,0
EURPLN,D,20160912,000000,4.33233,4.35866,4.33128,4.34898,0,0
EURPLN,D,20160913,000000,4.34898,4.35733,4.34121,4.35376,0,0
EURPLN,D,20160914,000000,4.35376,4.35504,4.33461,4.33708,0,0
EURPLN,D,20160915,000000,4.33701,4.34128,4.31579,4.32826,0,0
EURPLN,D,20160916,000000,4.32826,4.33261,4.30745,4.31021,0,0
EURPLN,D,20160919,000000,4.30981,4.31325,4.28987,4.29752,0,0
EURPLN,D,20160920,000000,4.29762,4.30895,4.29148,4.30182,0,0
EURPLN,D,20160921,000000,4.30158,4.30705,4.28562,4.28966,0,0
EURPLN,D,20160922,000000,4.2895,4.29142,4.27554,4.28121,0,0
EURPLN,D,20160923,000000,4.28093,4.30803,4.27369,4.30114,0,0
EURPLN,D,20160926,000000,4.29942,4.31118,4.2921,4.29538,0,0
EURPLN,D,20160927,000000,4.29538,4.29904,4.27526,4.28225,0,0
EURPLN,D,20160928,000000,4.28202,4.30068,4.28035,4.29605,0,0
EURPLN,D,20160929,000000,4.29601,4.31296,4.29156,4.30279,0,0
EURPLN,D,20160930,000000,4.30283,4.31931,4.29508,4.29529,0,0
EURPLN,D,20161003,000000,4.29699,4.30328,4.28878,4.2959,0,0
EURPLN,D,20161004,000000,4.29601,4.31296,4.28772,4.30698,0,0
EURPLN,D,20161005,000000,4.30691,4.31539,4.29052,4.29957,0,0
EURPLN,D,20161006,000000,4.29947,4.30357,4.27671,4.27747,0,0
EURPLN,D,20161007,000000,4.27767,4.29182,4.27201,4.28391,0,0
EURPLN,D,20161010,000000,4.28303,4.2867,4.26293,4.26517,0,0
EURPLN,D,20161011,000000,4.26535,4.28953,4.2642,4.28476,0,0
EURPLN,D,20161012,000000,4.28428,4.30872,4.27928,4.29539,0,0
EURPLN,D,20161013,000000,4.29546,4.31334,4.28771,4.29483,0,0
EURPLN,D,20161014,000000,4.29483,4.30948,4.28855,4.3089,0,0
EURPLN,D,20161017,000000,4.30984,4.33742,4.30737,4.32176,0,0
EURPLN,D,20161018,000000,4.32177,4.32477,4.30869,4.31416,0,0
EURPLN,D,20161019,000000,4.31411,4.32469,4.3077,4.31135,0,0
EURPLN,D,20161020,000000,4.31135,4.33371,4.30855,4.31696,0,0
EURPLN,D,20161021,000000,4.31731,4.33365,4.31475,4.33028,0,0
EURPLN,D,20161024,000000,4.32763,4.33229,4.31099,4.32033,0,0
EURPLN,D,20161025,000000,4.32033,4.32268,4.30268,4.31882,0,0
EURPLN,D,20161026,000000,4.31877,4.33306,4.31325,4.32587,0,0
EURPLN,D,20161027,000000,4.32588,4.34501,4.32024,4.33713,0,0
EURPLN,D,20161028,000000,4.33775,4.34163,4.31924,4.33806,0,0
EURPLN,D,20161031,000000,4.33575,4.33644,4.30414,4.30713,0,0
EURPLN,D,20161101,000000,4.30718,4.31528,4.29479,4.30148,0,0
EURPLN,D,20161102,000000,4.30154,4.33543,4.30118,4.32516,0,0
EURPLN,D,20161103,000000,4.32516,4.33039,4.31077,4.31618,0,0
EURPLN,D,20161104,000000,4.31669,4.33087,4.31235,4.32845,0,0
EURPLN,D,20161107,000000,4.32534,4.33559,4.31834,4.32916,0,0
EURPLN,D,20161108,000000,4.32929,4.33677,4.32377,4.32907,0,0
EURPLN,D,20161109,000000,4.32907,4.35522,4.31644,4.3424,0,0
EURPLN,D,20161110,000000,4.34263,4.38431,4.33409,4.3703,0,0
EURPLN,D,20161111,000000,4.37016,4.44797,4.37004,4.42109,0,0
EURPLN,D,20161114,000000,4.42797,4.43613,4.38747,4.42231,0,0
EURPLN,D,20161115,000000,4.42279,4.4358,4.39407,4.40803,0,0
EURPLN,D,20161116,000000,4.40803,4.46144,4.4007,4.45277,0,0
EURPLN,D,20161117,000000,4.45277,4.45875,4.42808,4.43886,0,0
EURPLN,D,20161118,000000,4.43881,4.45726,4.43433,4.43921,0,0
EURPLN,D,20161121,000000,4.44223,4.4426,4.42343,4.42749,0,0
EURPLN,D,20161122,000000,4.42755,4.43136,4.40826,4.41701,0,0
EURPLN,D,20161123,000000,4.41706,4.43915,4.40379,4.43288,0,0
EURPLN,D,20161124,000000,4.43263,4.43629,4.4172,4.42267,0,0
EURPLN,D,20161125,000000,4.42272,4.42795,4.40827,4.41938,0,0
EURPLN,D,20161128,000000,4.41717,4.4306,4.40992,4.42195,0,0
EURPLN,D,20161129,000000,4.42154,4.44022,4.4197,4.43487,0,0
EURPLN,D,20161130,000000,4.43479,4.45867,4.43424,4.4554,0,0
EURPLN,D,20161201,000000,4.4554,4.4927,4.44636,4.49033,0,0
EURPLN,D,20161202,000000,4.49042,4.49598,4.48078,4.48363,0,0
EURPLN,D,20161205,000000,4.48366,4.50658,4.48029,4.49742,0,0
EURPLN,D,20161206,000000,4.49748,4.50644,4.45434,4.45907,0,0
EURPLN,D,20161207,000000,4.45895,4.46881,4.41956,4.43308,0,0
EURPLN,D,20161208,000000,4.43308,4.47535,4.4262,4.44137,0,0
EURPLN,D,20161209,000000,4.44137,4.46031,4.43288,4.45059,0,0
EURPLN,D,20161212,000000,4.44519,4.46012,4.44194,4.45048,0,0
EURPLN,D,20161213,000000,4.45053,4.45569,4.42368,4.42505,0,0
EURPLN,D,20161214,000000,4.42505,4.44567,4.41843,4.4361,0,0
EURPLN,D,20161215,000000,4.43582,4.45941,4.42493,4.43328,0,0
EURPLN,D,20161216,000000,4.43317,4.43871,4.40978,4.4181,0,0
EURPLN,D,20161219,000000,4.42511,4.43391,4.40249,4.42285,0,0
EURPLN,D,20161220,000000,4.41988,4.43186,4.40452,4.40921,0,0
EURPLN,D,20161221,000000,4.40909,4.41877,4.40291,4.41212,0,0
EURPLN,D,20161222,000000,4.41094,4.42622,4.40415,4.42009,0,0
EURPLN,D,20161223,000000,4.42008,4.42466,4.39864,4.40533,0,0
EURPLN,D,20161227,000000,4.40876,4.4172,4.39352,4.40034,0,0
EURPLN,D,20161228,000000,4.4002,4.41496,4.39347,4.40621,0,0
EURPLN,D,20161229,000000,4.40684,4.42058,4.40276,4.40669,0,0
EURPLN,D,20161230,000000,4.40669,4.4349,4.40176,4.40511,0,0
EURPLN,D,20170102,000000,4.41105,4.42163,4.40229,4.41213,0,0
EURPLN,D,20170103,000000,4.41213,4.41303,4.38407,4.38754,0,0
EURPLN,D,20170104,000000,4.38792,4.39034,4.36433,4.36891,0,0
EURPLN,D,20170105,000000,4.36888,4.38275,4.36096,4.36464,0,0
EURPLN,D,20170106,000000,4.36467,4.36903,4.34878,4.35654,0,0
EURPLN,D,20170109,000000,4.35857,4.38484,4.35535,4.38121,0,0
EURPLN,D,20170110,000000,4.38126,4.3836,4.36399,4.37276,0,0
EURPLN,D,20170111,000000,4.37365,4.37603,4.36593,4.37158,0,0
EURPLN,D,20170112,000000,4.37153,4.38051,4.36725,4.37377,0,0
EURPLN,D,20170113,000000,4.36891,4.39281,4.36289,4.38251,0,0
EURPLN,D,20170116,000000,4.38271,4.38784,4.37181,4.37402,0,0
EURPLN,D,20170117,000000,4.37407,4.37831,4.36095,4.36316,0,0
EURPLN,D,20170118,000000,4.36254,4.37894,4.35826,4.36051,0,0
EURPLN,D,20170119,000000,4.36055,4.37678,4.35836,4.37286,0,0
EURPLN,D,20170120,000000,4.37348,4.37509,4.36439,4.36981,0,0
EURPLN,D,20170123,000000,4.3694,4.37583,4.36586,4.37182,0,0
EURPLN,D,20170124,000000,4.37153,4.37736,4.36723,4.37101,0,0
EURPLN,D,20170125,000000,4.37176,4.37196,4.35203,4.35498,0,0
EURPLN,D,20170126,000000,4.35436,4.35862,4.33758,4.34504,0,0
EURPLN,D,20170127,000000,4.34519,4.35028,4.32771,4.33544,0,0
EURPLN,D,20170130,000000,4.33489,4.33865,4.323,4.33406,0,0
EURPLN,D,20170131,000000,4.33403,4.33897,4.31727,4.32136,0,0
EURPLN,D,20170201,000000,4.32126,4.32662,4.30419,4.3053,0,0
EURPLN,D,20170202,000000,4.30519,4.32011,4.30068,4.31484,0,0
EURPLN,D,20170203,000000,4.31507,4.31847,4.28697,4.30512,0,0
EURPLN,D,20170206,000000,4.30238,4.30637,4.27599,4.29535,0,0
EURPLN,D,20170207,000000,4.29551,4.31076,4.27337,4.30476,0,0
EURPLN,D,20170208,000000,4.30476,4.32074,4.29668,4.31552,0,0
EURPLN,D,20170209,000000,4.31548,4.32478,4.30647,4.31676,0,0
EURPLN,D,20170210,000000,4.31684,4.31684,4.28763,4.2959,0,0
EURPLN,D,20170213,000000,4.29635,4.32295,4.29322,4.31225,0,0
EURPLN,D,20170214,000000,4.31168,4.31888,4.29502,4.30318,0,0
EURPLN,D,20170215,000000,4.30311,4.3175,4.29758,4.31079,0,0
EURPLN,D,20170216,000000,4.31065,4.32281,4.31043,4.31513,0,0
EURPLN,D,20170217,000000,4.31515,4.33725,4.31082,4.32979,0,0
EURPLN,D,20170220,000000,4.3291,4.33314,4.31399,4.31922,0,0
EURPLN,D,20170221,000000,4.31927,4.31943,4.29356,4.29588,0,0
EURPLN,D,20170222,000000,4.29561,4.31117,4.288,4.29892,0,0
EURPLN,D,20170223,000000,4.29889,4.31249,4.29556,4.30182,0,0
EURPLN,D,20170224,000000,4.30193,4.31837,4.30168,4.31408,0,0
EURPLN,D,20170227,000000,4.31441,4.31879,4.30898,4.31195,0,0
EURPLN,D,20170228,000000,4.31189,4.32062,4.30289,4.30565,0,0
EURPLN,D,20170301,000000,4.30571,4.30817,4.27702,4.28072,0,0
EURPLN,D,20170302,000000,4.28072,4.30481,4.27714,4.29699,0,0
EURPLN,D,20170303,000000,4.2972,4.3147,4.28854,4.30339,0,0
EURPLN,D,20170306,000000,4.3008,4.31726,4.29942,4.30683,0,0
EURPLN,D,20170307,000000,4.3067,4.31417,4.30133,4.30491,0,0
EURPLN,D,20170308,000000,4.30519,4.31405,4.30072,4.3096,0,0
EURPLN,D,20170309,000000,4.30963,4.32648,4.30776,4.32586,0,0
EURPLN,D,20170310,000000,4.32685,4.33977,4.3177,4.33844,0,0
EURPLN,D,20170313,000000,4.33434,4.35358,4.32122,4.33067,0,0
EURPLN,D,20170314,000000,4.33035,4.33932,4.31347,4.31769,0,0
EURPLN,D,20170315,000000,4.31769,4.32468,4.30455,4.31042,0,0
EURPLN,D,20170316,000000,4.31049,4.31775,4.29044,4.30906,0,0
EURPLN,D,20170317,000000,4.30911,4.3102,4.27849,4.28249,0,0
EURPLN,D,20170320,000000,4.28443,4.29151,4.25649,4.26553,0,0
EURPLN,D,20170321,000000,4.26558,4.27902,4.25945,4.27743,0,0
EURPLN,D,20170322,000000,4.27751,4.28834,4.27276,4.27969,0,0
EURPLN,D,20170323,000000,4.27976,4.28243,4.2608,4.26534,0,0
EURPLN,D,20170324,000000,4.26529,4.27649,4.25862,4.26123,0,0
EURPLN,D,20170327,000000,4.26613,4.27434,4.24281,4.24781,0,0
EURPLN,D,20170328,000000,4.24786,4.25523,4.23141,4.24084,0,0
EURPLN,D,20170329,000000,4.24081,4.24445,4.21361,4.2263,0,0
EURPLN,D,20170330,000000,4.2263,4.23467,4.21004,4.21187,0,0
EURPLN,D,20170331,000000,4.2117,4.24124,4.21072,4.23042,0,0
EURPLN,D,20170403,000000,4.23479,4.24864,4.22057,4.23468,0,0
EURPLN,D,20170404,000000,4.23467,4.26277,4.23301,4.25162,0,0
EURPLN,D,20170405,000000,4.25165,4.25352,4.22526,4.23168,0,0
EURPLN,D,20170406,000000,4.2315,4.24194,4.21918,4.23581,0,0
EURPLN,D,20170407,000000,4.2356,4.23803,4.21315,4.22569,0,0
EURPLN,D,20170410,000000,4.22118,4.24063,4.21902,4.23472,0,0
EURPLN,D,20170411,000000,4.23483,4.25152,4.2327,4.24685,0,0
EURPLN,D,20170412,000000,4.24685,4.2519,4.24141,4.24674,0,0
EURPLN,D,20170413,000000,4.24687,4.25186,4.23901,4.2478,0,0
EURPLN,D,20170414,000000,4.24819,4.25011,4.23331,4.2404,0,0
EURPLN,D,20170417,000000,4.2325,4.25422,4.23009,4.24343,0,0
EURPLN,D,20170418,000000,4.2424,4.24892,4.22829,4.2301,0,0
EURPLN,D,20170419,000000,4.23015,4.25904,4.229,4.2571,0,0
EURPLN,D,20170420,000000,4.25717,4.27576,4.25232,4.26739,0,0
EURPLN,D,20170421,000000,4.26762,4.28373,4.25846,4.26772,0,0
EURPLN,D,20170424,000000,4.24157,4.26209,4.22418,4.24419,0,0
EURPLN,D,20170425,000000,4.2442,4.24589,4.21964,4.22056,0,0
EURPLN,D,20170426,000000,4.22082,4.23055,4.22011,4.22504,0,0
EURPLN,D,20170427,000000,4.22473,4.23053,4.2167,4.22045,0,0
EURPLN,D,20170428,000000,4.22033,4.22923,4.21282,4.22525,0,0
EURPLN,D,20170502,000000,4.2223,4.22707,4.19783,4.20311,0,0
EURPLN,D,20170503,000000,4.20327,4.21014,4.18737,4.20739,0,0
EURPLN,D,20170504,000000,4.20776,4.23633,4.19981,4.2303,0,0
EURPLN,D,20170505,000000,4.22984,4.23063,4.20367,4.20586,0,0
EURPLN,D,20170508,000000,4.21133,4.23392,4.18814,4.22972,0,0
EURPLN,D,20170509,000000,4.22995,4.24033,4.21693,4.2286,0,0
EURPLN,D,20170510,000000,4.22868,4.23426,4.20763,4.21068,0,0
EURPLN,D,20170511,000000,4.21068,4.2297,4.20746,4.22604,0,0
EURPLN,D,20170512,000000,4.2262,4.22727,4.21229,4.21638,0,0
EURPLN,D,20170515,000000,4.20952,4.21705,4.19534,4.19796,0,0
EURPLN,D,20170516,000000,4.19796,4.2041,4.15162,4.17251,0,0
EURPLN,D,20170517,000000,4.17118,4.1978,4.1668,4.18607,0,0
EURPLN,D,20170518,000000,4.1873,4.22899,4.18444,4.21812,0,0
EURPLN,D,20170519,000000,4.21768,4.22043,4.19117,4.19387,0,0
EURPLN,D,20170522,000000,4.19921,4.2025,4.18542,4.19679,0,0
EURPLN,D,20170523,000000,4.19691,4.20677,4.19368,4.19975,0,0
EURPLN,D,20170524,000000,4.20183,4.20573,4.17261,4.17433,0,0
EURPLN,D,20170525,000000,4.17422,4.18268,4.16475,4.17457,0,0
EURPLN,D,20170526,000000,4.17489,4.18846,4.1697,4.18436,0,0
EURPLN,D,20170529,000000,4.18039,4.18863,4.16894,4.178,0,0
EURPLN,D,20170530,000000,4.17802,4.18927,4.16866,4.17431,0,0
EURPLN,D,20170531,000000,4.17441,4.18675,4.16788,4.1819,0,0
EURPLN,D,20170601,000000,4.18134,4.20367,4.1777,4.19303,0,0
EURPLN,D,20170602,000000,4.19312,4.20016,4.17954,4.18308,0,0
EURPLN,D,20170605,000000,4.18289,4.1964,4.17388,4.18847,0,0
EURPLN,D,20170606,000000,4.18848,4.20594,4.18549,4.19339,0,0
EURPLN,D,20170607,000000,4.19351,4.21189,4.1888,4.20777,0,0
EURPLN,D,20170608,000000,4.20778,4.21248,4.19362,4.19888,0,0
EURPLN,D,20170609,000000,4.19886,4.20949,4.18185,4.18682,0,0
EURPLN,D,20170612,000000,4.18482,4.19845,4.17876,4.19397,0,0
EURPLN,D,20170613,000000,4.19325,4.19569,4.18938,4.19375,0,0
EURPLN,D,20170614,000000,4.1937,4.20379,4.18849,4.19711,0,0
EURPLN,D,20170615,000000,4.19706,4.24201,4.19246,4.23415,0,0
EURPLN,D,20170616,000000,4.23418,4.23588,4.2059,4.20973,0,0
EURPLN,D,20170619,000000,4.21125,4.2215,4.20427,4.21777,0,0
EURPLN,D,20170620,000000,4.21759,4.24976,4.21378,4.24705,0,0
EURPLN,D,20170621,000000,4.24705,4.25789,4.23263,4.25395,0,0
EURPLN,D,20170622,000000,4.25397,4.26216,4.22136,4.22227,0,0
EURPLN,D,20170623,000000,4.22227,4.24388,4.2216,4.223,0,0
EURPLN,D,20170626,000000,4.22639,4.22862,4.19972,4.20244,0,0
EURPLN,D,20170627,000000,4.20246,4.24337,4.20238,4.24152,0,0
EURPLN,D,20170628,000000,4.24157,4.24831,4.22005,4.22952,0,0
EURPLN,D,20170629,000000,4.22967,4.24972,4.2273,4.24208,0,0
EURPLN,D,20170630,000000,4.24219,4.24455,4.22015,4.23179,0,0
EURPLN,D,20170703,000000,4.23285,4.25268,4.22761,4.24737,0,0
EURPLN,D,20170704,000000,4.2472,4.25034,4.23337,4.23443,0,0
EURPLN,D,20170705,000000,4.23451,4.25311,4.22578,4.23043,0,0
EURPLN,D,20170706,000000,4.23043,4.25084,4.22697,4.24041,0,0
EURPLN,D,20170707,000000,4.24045,4.24313,4.22564,4.23326,0,0
EURPLN,D,20170710,000000,4.24085,4.24085,4.23053,4.23717,0,0
EURPLN,D,20170711,000000,4.23711,4.24993,4.23585,4.23903,0,0
EURPLN,D,20170712,000000,4.23903,4.24766,4.22856,4.23153,0,0
EURPLN,D,20170713,000000,4.23162,4.23666,4.21959,4.22425,0,0
EURPLN,D,20170714,000000,4.22411,4.22521,4.20273,4.20351,0,0
EURPLN,D,20170717,000000,4.20834,4.21334,4.20152,4.20253,0,0
EURPLN,D,20170718,000000,4.20261,4.20745,4.19654,4.20124,0,0
EURPLN,D,20170719,000000,4.20112,4.21726,4.19743,4.20862,0,0
EURPLN,D,20170720,000000,4.20862,4.21645,4.20488,4.21301,0,0
EURPLN,D,20170721,000000,4.21296,4.26917,4.21196,4.26833,0,0
EURPLN,D,20170724,000000,4.26731,4.27102,4.23241,4.26351,0,0
EURPLN,D,20170725,000000,4.26355,4.26542,4.24764,4.26174,0,0
EURPLN,D,20170726,000000,4.26185,4.26722,4.24203,4.24905,0,0
EURPLN,D,20170727,000000,4.24907,4.26764,4.24691,4.25024,0,0
EURPLN,D,20170728,000000,4.25022,4.263,4.24597,4.2543,0,0
EURPLN,D,20170731,000000,4.25633,4.26099,4.24478,4.25472,0,0
EURPLN,D,20170801,000000,4.2538,4.26298,4.24834,4.25259,0,0
EURPLN,D,20170802,000000,4.25262,4.26165,4.24905,4.25793,0,0
EURPLN,D,20170803,000000,4.2578,4.26069,4.23937,4.24283,0,0
EURPLN,D,20170804,000000,4.24232,4.24625,4.23568,4.24495,0,0
EURPLN,D,20170807,000000,4.23966,4.2542,4.23925,4.25211,0,0
EURPLN,D,20170808,000000,4.25206,4.26623,4.25186,4.26438,0,0
EURPLN,D,20170809,000000,4.26435,4.2724,4.25752,4.26705,0,0
EURPLN,D,20170810,000000,4.26705,4.28421,4.2666,4.27945,0,0
EURPLN,D,20170811,000000,4.2795,4.29772,4.2755,4.28678,0,0
EURPLN,D,20170814,000000,4.29078,4.29318,4.27797,4.28556,0,0
EURPLN,D,20170815,000000,4.28562,4.29591,4.27051,4.29015,0,0
EURPLN,D,20170816,000000,4.29003,4.29267,4.25946,4.26838,0,0
EURPLN,D,20170817,000000,4.26819,4.27462,4.25311,4.269,0,0
EURPLN,D,20170818,000000,4.26887,4.28566,4.26237,4.27113,0,0
EURPLN,D,20170821,000000,4.27587,4.28145,4.26813,4.27848,0,0
EURPLN,D,20170822,000000,4.27856,4.28184,4.26951,4.27314,0,0
EURPLN,D,20170823,000000,4.27315,4.28839,4.27163,4.28587,0,0
EURPLN,D,20170824,000000,4.28586,4.2884,4.25782,4.2612,0,0
EURPLN,D,20170825,000000,4.26125,4.26316,4.24692,4.26025,0,0
EURPLN,D,20170828,000000,4.24838,4.2665,4.24333,4.25276,0,0
EURPLN,D,20170829,000000,4.25269,4.2716,4.24749,4.25466,0,0
EURPLN,D,20170830,000000,4.25461,4.26451,4.25262,4.25496,0,0
EURPLN,D,20170831,000000,4.25482,4.26401,4.24396,4.24787,0,0
EURPLN,D,20170901,000000,4.248,4.25811,4.23024,4.25417,0,0
EURPLN,D,20170904,000000,4.25603,4.26462,4.23685,4.24084,0,0
EURPLN,D,20170905,000000,4.24082,4.24414,4.23029,4.23335,0,0
EURPLN,D,20170906,000000,4.23341,4.25431,4.23169,4.24559,0,0
